Accession Number,DOI,Pubmed ID,Article Title,Link,Authors,Source,Research Area,Volume,Issue,Pages,Publication Date,Times Cited,Journal Expected Citations,Category Expected Citations,Journal Normalized Citation Impact,Category Normalized Citation Impact,Percentile in Subject Area,Journal Impact Factor
WOS:000415968300019,10.1007/s11096-017-0551-2,MEDLINE:29139019,"Pharmacists' confidence when providing pharmaceutical care on anticoagulants, a multinational survey",https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000415968300019,"Papastergiou, John; Kheir, Nadir; Ladova, Katerina; Rydant, Silas; De Rango, Fabio",INTERNATIONAL JOURNAL OF CLINICAL PHARMACY,PHARMACOLOGY & PHARMACY,39,6,1282-1290,2017,1,1.221374,2.7,0.82,0.3699,70.2544,1.508
WOS:000387009900001,10.3934/mbe.2017023,MEDLINE:27879104,MULTIPLAYER GAMES AND HIV TRANSMISSION VIA CASUAL ENCOUNTERS,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000387009900001,"Tully, Stephen; Cojocaru, Monica-Gabriela; Bauch, Chris T.",MATHEMATICAL BIOSCIENCES AND ENGINEERING,MATHEMATICAL & COMPUTATIONAL BIOLOGY,14,2,359-376,2017,1,1.47561,2.36,0.68,0.4239,62.8691,1.23
WOS:000364544900056,10.1016/j.procs.2015.08.423,n/a,Impact of Developer Choices on Energy Consumption of Software on Servers,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000364544900056,"Singh, Jasmeet; Naik, Kshirasagar; Mahinthan, Veluppillai",PROCEEDINGS OF THE 2015 INTERNATIONAL CONFERENCE ON SOFT COMPUTING AND SOFTWARE ENGINEERING (SCSE'15),"COMPUTER SCIENCE, THEORY & METHODS; COMPUTER SCIENCE, SOFTWARE ENGINEERING; COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE",62,n/a,385-394,2015,1,2.607485,1.7,0.38,0.59,42.1915,n/a
WOS:000375170900004,10.1016/j.jctb.2015.12.005,n/a,Five-list-coloring graphs on surfaces II. A linear bound for critical graphs in a disk,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000375170900004,"Postle, Luke; Thomas, Robin",JOURNAL OF COMBINATORIAL THEORY SERIES B,MATHEMATICS,119,n/a,42-65,2016,1,2.128571,1.68,0.47,0.5944,54.6917,0.878
WOS:000356057300019,10.1039/c5em90021b,MEDLINE:25994121,"Passive sampling for volatile organic compounds in indoor air-controlled laboratory comparison of four sampler types (vol 17, pg 896, 2015)",https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000356057300019,"McAlary, Todd; Groenevelt, Hester; Disher, Stephen; Arnold, Jason; Seethapathy, Suresh",ENVIRONMENTAL SCIENCE-PROCESSES & IMPACTS,"CHEMISTRY, ANALYTICAL; ENVIRONMENTAL SCIENCES",17,6,1190-1190,2015,1,0.333333,0.46,3,2.192,21.9949,2.491
WOS:000357732700001,10.3846/13923730.2014.893905,n/a,Water vapor transmission and waterproofing performance of concrete sealer and coating systems,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000357732700001,"Safiuddin, Md.; Soudki, Khaled A.",JOURNAL OF CIVIL ENGINEERING AND MANAGEMENT,"ENGINEERING, CIVIL",21,7,837-844,2015,1,4.736264,7.05,0.21,0.1418,83.8913,1.66
WOS:000386607900015,10.1007/s00221-016-4721-6,MEDLINE:27401474,Gaze shifts during dual-tasking stair descent,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000386607900015,"Miyasike-daSilva, Veronica; McIlroy, William E.",EXPERIMENTAL BRAIN RESEARCH,NEUROSCIENCES,234,11,3233-3243,2016,1,3.909938,7.55,0.26,0.1324,89.958,1.806
WOS:000404128100004,10.4314/ahs.v17i1.4,MEDLINE:29026373,How weight during pregnancy influences the association between pre-pregnancy body mass index and types of delivery and birth: a comparison of urban and rural areas,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000404128100004,"Babanezhad, Manoochehr",AFRICAN HEALTH SCIENCES,"OBSTETRICS & GYNECOLOGY; MEDICINE, GENERAL & INTERNAL",17,1,14-23,2017,1,1.388489,2.07,0.72,0.4825,60.7081,0.842
WOS:000372333100001,10.1140/epjd/e2016-60682-y,n/a,Small codes for magic state distillation,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000372333100001,"Howard, Mark; Dawkins, Hillary",EUROPEAN PHYSICAL JOURNAL D,"OPTICS; PHYSICS, ATOMIC, MOLECULAR & CHEMICAL",70,3,n/a,2016,1,2.692308,6.22,0.37,0.1608,82.1778,1.393
WOS:000415646600007,10.1016/j.jelekin.2017.07.001,MEDLINE:28918109,Precision based guidelines for sub-maximal normalisation task selection for trunk extensor EMG,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000415646600007,"Jackson, Jennie A.; Mathiassen, Svend Erik; Callaghan, Jack P.; Dempsey, Patrick G.",JOURNAL OF ELECTROMYOGRAPHY AND KINESIOLOGY,REHABILITATION; SPORT SCIENCES; PHYSIOLOGY; NEUROSCIENCES,37,n/a,41-51,2017,1,1.741176,2.28,0.57,0.4387,56.8444,1.568
WOS:000399443600010,10.1007/s00198-017-3911-9,MEDLINE:28265717,The importance of physical function to people with osteoporosis,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000399443600010,"Kerr, C.; Bottomley, C.; Shingler, S.; Giangregorio, L.; de Freitasi, H. M.",OSTEOPOROSIS INTERNATIONAL,ENDOCRINOLOGY & METABOLISM,28,5,1597-1607,2017,1,3.271242,3.64,0.31,0.2749,74.8231,3.857
WOS:000334496500005,10.1088/1475-7516/2014/04/005,n/a,Out of the white hole: a holographic origin for the Big Bang,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000334496500005,"Pourhasan, Razieh; Afshordi, Niayesh; Mann, Robert B.",JOURNAL OF COSMOLOGY AND ASTROPARTICLE PHYSICS,"PHYSICS, PARTICLES & FIELDS; ASTRONOMY & ASTROPHYSICS",n/a,4,n/a,2014,1,18.228788,15.46,0.05,0.0647,90.1924,5.126
WOS:000366407000715,10.1088/1742-6596/635/11/112137,n/a,Dissociative ionization dynamics of triatomic molecules induced by soft X-rays,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000366407000715,"Ramadhan, Ali; Wales, Benji; Gauthier, Isabelle; MacDonald, Mike; Zuin, Lucia","XXIX INTERNATIONAL CONFERENCE ON PHOTONIC, ELECTRONIC, AND ATOMIC COLLISIONS (ICPEAC2015), PTS 1-12","ENGINEERING, ELECTRICAL & ELECTRONIC; PHYSICS, MULTIDISCIPLINARY; OPTICS",635,n/a,n/a,2015,1,1.125234,0.75,0.89,1.3319,24.3894,n/a
WOS:000414272100057,10.1167/iovs.17-22412,MEDLINE:29075764,The Effect of Acutely Elevated Intraocular Pressure on the Functional and Blood Flow Responses of the Rat Retina to Flicker Stimulation,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000414272100057,"Tan, Bingyao; MacLellan, Benjamin; Mason, Erik; Bizheva, Kostadinka K.",INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE,OPHTHALMOLOGY,58,12,5532-5540,2017,1,3.303852,2.09,0.3,0.4788,61.9583,3.388
WOS:000377916100009,10.1016/j.egypro.2015.12.295,n/a,Preparation and characterization of a-SiC:H absorber layer for semi-transparent solar cells,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000377916100009,"Vygranenko, Y.; Fernandes, M.; Louro, P.; Vieira, M.; Sazonov, A.",PROCEEDINGS OF THE EMRS 2015 SPRING MEETING - SYMPOSIUM C ON ADVANCED INORGANIC MATERIALS AND STRUCTURES FOR PHOTOVOLTAICS,"ENERGY & FUELS; MATERIALS SCIENCE, MULTIDISCIPLINARY",84,n/a,56-61,2015,1,3.638608,0.89,0.27,1.1283,26.8467,n/a
WOS:000357835900011,10.1016/j.ejc.2015.03.026,n/a,"The number of lines in a matroid with no U-2,U-n-minor",https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000357835900011,"Geelen, Jim; Nelson, Peter",EUROPEAN JOURNAL OF COMBINATORICS,MATHEMATICS,50,n/a,115-122,2015,1,3.036232,2.5,0.33,0.3993,63.7101,0.928
WOS:000368421300037,10.1016/j.ypmed.2015.09.010,MEDLINE:26400639,Impact of Canadian tobacco packaging policy on quitline reach and reach equity,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000368421300037,"Baskerville, N. Bruce; Hayward, Lynda; Brown, K. Stephen; Hammond, David; Kennedy, Ryan David",PREVENTIVE MEDICINE,"MEDICINE, GENERAL & INTERNAL; PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",81,n/a,243-250,2015,1,10.523605,6.9,0.1,0.1448,84.879,3.483
WOS:000387454000028,10.1016/j.proeng.2016.06.207,n/a,Quantifying Body Segment Parameters Using Dual-Energy X-Ray Absorptiometry: A Paralympic Wheelchair Curler Case Report,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000387454000028,"Laschowski, Brock; McPhee, John",ENGINEERING OF SPORT 11,"ENGINEERING, MULTIDISCIPLINARY",147,n/a,163-167,2016,1,1.409353,0.29,0.71,3.4652,13.5087,n/a
WOS:000346367700073,10.1016/j.proeng.2014.06.075,n/a,"A volumetric contact model to study the effect of lane friction and the radii of gyration on the ""hook shot"" in indoor bowling",https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000346367700073,"Banerjee, Joydeep; McPhee, John",ENGINEERING OF SPORT 10,"ENGINEERING, MULTIDISCIPLINARY",72,n/a,429-434,2014,1,3.108218,0.95,0.32,1.0582,28.0854,n/a
WOS:000375700900001,10.1186/s40064-016-2102-z,MEDLINE:27217985,Portable Automated Oxygen Administration System for hypoxaemic patients,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000375700900001,"Alzoubi, Khawla; Alguraan, Ziyad; Ramahi, Omar M.",SPRINGERPLUS,MULTIDISCIPLINARY SCIENCES; RESPIRATORY SYSTEM,5,n/a,n/a,2016,1,2.396474,7.03,0.42,0.1422,84.4823,n/a
WOS:000365128100006,10.1117/1.JBO.20.9.095002,MEDLINE:26334973,Assessing the sensitivity of human skin hyperspectral responses to increasing anemia severity levels,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000365128100006,"Baranoski, Gladimir V. G.; Dey, Ankita; Chen, Tenn F.",JOURNAL OF BIOMEDICAL OPTICS,"RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING; BIOCHEMICAL RESEARCH METHODS; OPTICS",20,9,n/a,2015,1,6.067834,8.66,0.16,0.1154,86.483,2.367
WOS:000391506300131,10.18632/oncotarget.13843,MEDLINE:27966451,FGFR4 polymorphic alleles modulate mitochondrial respiration: A novel target for somatostatin analog action in pituitary tumors,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000391506300131,"Ezzat, Shereen; Wang, RI; Pintilie, Melania; Asa, Sylvia L.",ONCOTARGET,CELL BIOLOGY; ONCOLOGY,8,2,3481-3494,2017,1,3.350628,4.5,0.3,0.222,74.654,n/a
WOS:000381541800004,10.1016/j.ijlp.2016.02.031,MEDLINE:27044526,The use of a brief mental health screener to enhance the ability of police officers to identify persons with serious mental disorders,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000381541800004,"Hoffman, Ron; Hirdes, John; Brown, Gregory P.; Dubin, Joel A.; Barbaree, Howard",INTERNATIONAL JOURNAL OF LAW AND PSYCHIATRY,PSYCHIATRY; LAW,47,n/a,28-35,2016,1,2.56044,1.6,0.39,0.6235,34.342,1.28
WOS:000404618200061,10.1039/C7TA90100C,n/a,"Cu-doped P2-Na0.5Ni0.33Mn0.67O2 encapsulated with MgO as a novel high voltage cathode with enhanced Na-storage properties (vol 5, pg 8408, 2017)",https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000404618200061,"Ramasamy, Hari Vignesh; Kaliyappan, Karthikeyan; Thangavel, Ranjith; Aravindan, Vanchiappan; Kang, Kisuk",JOURNAL OF MATERIALS CHEMISTRY A,"CHEMISTRY, PHYSICAL; ENERGY & FUELS; MATERIALS SCIENCE, MULTIDISCIPLINARY",5,26,13842-13842,2017,1,0.459459,0.28,2.18,3.5168,14.7826,9.931
WOS:000358128100050,10.1039/c5ta90143j,n/a,"Interaction mechanism between a functionalized protective layer and dissolved polysulfide for extended cycle life of lithium sulfur batteries (vol 3, pg 9461, 2015)",https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000358128100050,"Ahn, Wook; Lim, Sung Nam; Lee, Dong Un; Kim, Kwang-Bum; Chen, Zhongwei",JOURNAL OF MATERIALS CHEMISTRY A,"ENERGY & FUELS; CHEMISTRY, PHYSICAL; MATERIALS SCIENCE, MULTIDISCIPLINARY",3,28,14910-14910,2015,1,1.214286,0.57,0.82,1.7689,25,9.931
WOS:000416359700003,10.1007/s10033-017-0192-3,n/a,An Intelligent Harmonic Synthesis Technique for Air-Gap Eccentricity Fault Diagnosis in Induction Motors,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000416359700003,"Li, De Z.; Wang, Wilson; Ismail, Fathy",CHINESE JOURNAL OF MECHANICAL ENGINEERING,"ENGINEERING, MECHANICAL",30,6,1296-1304,2017,1,1.245902,2.76,0.8,0.3622,65.8553,n/a
WOS:000408170700007,10.1136/tobaccocontrol-2016-052962,MEDLINE:27601454,Levels and trends in cigarette contraband in Canada,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000408170700007,"Guindon, G. Emmanuel; Burkhalter, Robin; Brown, K. Stephen",TOBACCO CONTROL,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",26,5,518-525,2017,0,6.846154,2.08,0,0,100,4.151
WOS:000383740304053,10.1016/j.promfg.2015.07.414,n/a,Progress towards automated human factors evaluation,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000383740304053,"Cao, Shi","6TH INTERNATIONAL CONFERENCE ON APPLIED HUMAN FACTORS AND ERGONOMICS (AHFE 2015) AND THE AFFILIATED CONFERENCES, AHFE 2015","BEHAVIORAL SCIENCES; ENGINEERING, MULTIDISCIPLINARY",3,n/a,4266-4272,2015,0,1.461538,0.84,0,0,100,n/a
WOS:000363163200064,10.1039/c5ta90219c,n/a,"Oxygen permeation behavior through Ce0.9Gd0.1O2-delta membranes electronically short-circuited by dual-phase Ce0.9Gd0.1O2-delta-Ag decoration (vol 3, pg 19033, 2015)",https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000363163200064,"Zhang, Chi; Meng, Xiuxia; Sunarso, Jaka; Liu, Lihong; Xu, Rong",JOURNAL OF MATERIALS CHEMISTRY A,"MATERIALS SCIENCE, MULTIDISCIPLINARY; ENERGY & FUELS; CHEMISTRY, PHYSICAL",3,42,21358-21358,2015,0,1.214286,0.57,0,0,100,9.931
WOS:000366407000706,10.1088/1742-6596/635/11/112128,n/a,"Tabletop imaging using 266nm femtosecond laser pulses, for characterization of structural evolution in, single molecule, chemical reactions",https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000366407000706,"Ibrahim, Heide; Wales, Benji; Beaulieu, Samuel; Schmidt, Bruno E.; Thire, Nicolas","XXIX INTERNATIONAL CONFERENCE ON PHOTONIC, ELECTRONIC, AND ATOMIC COLLISIONS (ICPEAC2015), PTS 1-12","OPTICS; ENGINEERING, ELECTRICAL & ELECTRONIC; PHYSICS, MULTIDISCIPLINARY",635,n/a,n/a,2015,0,1.125234,0.75,0,0,100,n/a
WOS:000403713000012,n/a,n/a,FINDING FRANKLIN: THE UNTOLD STORY OF A 165-YEAR SEARCH,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000403713000012,"Park, Robert W.",ARCTIC,"GEOGRAPHY, PHYSICAL; ENVIRONMENTAL SCIENCES",70,1,104-105,2017,0,0,0.03,n/a,0,100,1.141
WOS:000366407000703,10.1088/1742-6596/635/11/112125,n/a,Generation of polyyne and methylpolyyne molecules from toluene by intense femtosecond laser pulse irradiation,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000366407000703,"Ramadhan, Ali; Wesolowski, Michal; Wakabayashi, Tomonari; Shiromaru, Haruo; Fujino, Tatsuya","XXIX INTERNATIONAL CONFERENCE ON PHOTONIC, ELECTRONIC, AND ATOMIC COLLISIONS (ICPEAC2015), PTS 1-12","OPTICS; PHYSICS, MULTIDISCIPLINARY; ENGINEERING, ELECTRICAL & ELECTRONIC",635,n/a,n/a,2015,0,1.125234,0.75,0,0,100,n/a
WOS:000412794300019,10.1016/j.apmr.2017.02.032,MEDLINE:28438514,Components of Standing Postural Control Evaluated in Pediatric Balance Measures: A Scoping Review,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000412794300019,"Sibley, Kathryn M.; Beauchamp, Marla K.; Van Ooteghem, Karen; Paterson, Marie; Wittmeier, Kristy D.",ARCHIVES OF PHYSICAL MEDICINE AND REHABILITATION,REHABILITATION; SPORT SCIENCES,98,10,2066-2078,2017,0,4.411765,3.61,0,0,100,3.077
WOS:000411783600180,10.1016/j.egypro.2017.07.444,n/a,Exploring potentialities of energy-connected buildings: performance assessment of an innovative low-exergy design concept for a building heating supply system,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000411783600180,"Ferrara, Maria; Coleman, James; Meggers, Forrest",CISBAT 2017 INTERNATIONAL CONFERENCE FUTURE BUILDINGS & DISTRICTS - ENERGY EFFICIENCY FROM NANO TO URBAN SCALE,ENERGY & FUELS; CONSTRUCTION & BUILDING TECHNOLOGY,122,n/a,1075-1080,2017,0,0.768144,0.34,0,0,100,n/a
WOS:000321664000214,10.1016/j.proeps.2013.03.126,n/a,"Assessing initial conditions for chloride transport across low-permeability argillaceous rocks, Wellenberg, Switzerland",https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000321664000214,"Waber, H. N.; Hobbs, M. Y.; Frape, S. K.","PROCEEDINGS OF THE FOURTEENTH INTERNATIONAL SYMPOSIUM ON WATER-ROCK INTERACTION, WRI 14","GEOSCIENCES, MULTIDISCIPLINARY",7,n/a,875-879,2013,0,2.416107,0.91,0,0,100,n/a
WOS:000419147303057,10.1016/j.egypro.2017.03.1472,n/a,Analytical approach for modeling of multi well CO2 injection,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000419147303057,"Robinson, Morgan; Leonenko, Yuri","13TH INTERNATIONAL CONFERENCE ON GREENHOUSE GAS CONTROL TECHNOLOGIES, GHGT-13","GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY; ENGINEERING, ENVIRONMENTAL; ENERGY & FUELS",114,n/a,3406-3416,2017,0,0.768144,0.35,0,0,100,n/a
WOS:000411783600190,10.1016/j.egypro.2017.07.442,n/a,Examining Architectural Air and Temperature with Novel Sensing Techniques,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000411783600190,"Coleman, James; Teitelbaum, Eric; Guo, Hongshan; Read, Jake; Meggers, Forrest",CISBAT 2017 INTERNATIONAL CONFERENCE FUTURE BUILDINGS & DISTRICTS - ENERGY EFFICIENCY FROM NANO TO URBAN SCALE,CONSTRUCTION & BUILDING TECHNOLOGY; ENERGY & FUELS,122,n/a,1136-1141,2017,0,0.768144,0.34,0,0,100,n/a
WOS:000411886800004,10.22584/nr44.2017.004,n/a,"""The Index to a Man's Principles"": Dawson and the Canadian Yukon Patriotic Fund, 1914-1920",https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000411886800004,"Kikkert, Peter; Lackenbauer, P. Whitney",NORTHERN REVIEW,AREA STUDIES,n/a,44,51-78,2017,0,0.088235,0.29,0,0,100,n/a
WOS:000387258800022,10.1016/j.proeng.2016.05.023,n/a,Gearbox Fault Detection using Synchro-squeezing Transform,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000387258800022,"Hazra, Budhaditya; Narasimhan, Sriram",INTERNATIONAL CONFERENCE ON VIBRATION PROBLEMS 2015,"ENGINEERING, MECHANICAL",144,n/a,187-194,2016,0,1.409353,0.31,0,0,100,n/a
WOS:000347717100009,10.1088/1742-6596/565/1/012009,n/a,Wake effect in graphene due to moving charged particles,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000347717100009,"Radovic, I.; Borka, D.; Miskovic, Z. L.",27TH SUMMER SCHOOL AND INTERNATIONAL SYMPOSIUM ON THE PHYSICS OF IONIZED GASES (SPIG 2014),"PHYSICS, MULTIDISCIPLINARY; PHYSICS, APPLIED",565,n/a,n/a,2014,0,1.773321,1.07,0,0,100,n/a
WOS:000377602300008,10.3934/amc.2016008,n/a,ON omega-CYCLIC-CONJUGATED-PERFECT QUATERNARY GDJ SEQUENCES,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000377602300008,"Yang, Yang; Gong, Guang; Tang, Xiaohu",ADVANCES IN MATHEMATICS OF COMMUNICATIONS,"COMPUTER SCIENCE, THEORY & METHODS; MATHEMATICS, APPLIED",10,2,321-331,2016,0,2.015873,3.23,0,0,100,0.564
WOS:000326231000006,10.3934/amc.2013.7.475,n/a,CORRELATION OF BINARY SEQUENCE FAMILIES DERIVED FROM THE MULTIPLICATIVE CHARACTERS OF FINITE FIELDS,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000326231000006,"Wang, Zilong; Gong, Guang",ADVANCES IN MATHEMATICS OF COMMUNICATIONS,"COMPUTER SCIENCE, THEORY & METHODS; MATHEMATICS, APPLIED",7,4,475-484,2013,0,4,7.11,0,0,100,0.564
WOS:000315413900006,10.3934/amc.2013.7.103,n/a,GENERALIZATIONS OF VERHEUL'S THEOREM TO ASYMMETRIC PAIRINGS,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000315413900006,"Karabina, Koray; Knapp, Edward; Menezes, Alfred",ADVANCES IN MATHEMATICS OF COMMUNICATIONS,"COMPUTER SCIENCE, THEORY & METHODS; MATHEMATICS, APPLIED",7,1,103-111,2013,0,4,7.11,0,0,100,0.564
