Accession Number,DOI,Pubmed ID,Article Title,Link,Authors,Source,Research Area,Volume,Issue,Pages,Publication Date,Times Cited,Journal Expected Citations,Category Expected Citations,Journal Normalized Citation Impact,Category Normalized Citation Impact,Percentile in Subject Area,Journal Impact Factor
WOS:000443900800001,10.1080/09669582.2018.1488856,n/a,Corporate social responsibility in tourism and hospitality,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000443900800001,"Font, Xavier; Lynes, Jennifer",JOURNAL OF SUSTAINABLE TOURISM,"GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY; HOSPITALITY, LEISURE, SPORT & TOURISM",26,7,1027-1042,2018,0,0.90991,1.08,0,0,100,3.329
WOS:000451976900002,10.1186/s12913-018-3748-8,MEDLINE:30509262,The Sustain and Spread Framework: strategies for sustaining and spreading nutrition care improvements in acute care based on thematic analysis from the More-2-Eat study,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000451976900002,"Laur, Celia; Bell, Jack; Valaitis, Renata; Ray, Sumantra; Keller, Heather",BMC HEALTH SERVICES RESEARCH,HEALTH CARE SCIENCES & SERVICES,18,n/a,n/a,2018,0,0.278307,0.72,0,0,100,1.843
WOS:000455067000005,10.3390/d10040108,n/a,"Reconnecting Amphibian Habitat through Small Pond Construction and Enhancement, South Okanagan River Valley, British Columbia, Canada",https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000455067000005,"Ashpole, Sara L.; Bishop, Christine A.; Murphy, Stephen D.",DIVERSITY-BASEL,ECOLOGY,10,4,n/a,2018,0,0.367925,1.14,0,0,100,n/a
WOS:000430546200006,10.1017/S0714980817000538,MEDLINE:29306338,Adverse Events in Home Care: Identifying and Responding with interRAI Scales and Clinical Assessment Protocols,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000430546200006,"Sinn, Chi-Ling Joanna; Betini, Raquel Souza Dias; Wright, Jennifer; Eckler, Lorri; Chang, Byung Wook",CANADIAN JOURNAL ON AGING-REVUE CANADIENNE DU VIEILLISSEMENT,GERONTOLOGY,37,1,60-69,2018,0,0.088235,0.88,0,0,100,0.771
WOS:000453237700001,10.1186/s12877-018-0986-x,MEDLINE:30545318,Development and validation of a screener based on interRAI assessments to measure informal caregiver wellbeing in the community,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000453237700001,"Betini, Raquel S. D.; Hirdes, John P.; Curtin-Telegdi, Nancy; Gammage, Lisa; Vansickle, Jennifer",BMC GERIATRICS,GERIATRICS & GERONTOLOGY; GERONTOLOGY,18,n/a,n/a,2018,0,0.42953,0.93,0,0,100,2.866
WOS:000451742700001,10.1038/s41467-018-07616-w,MEDLINE:30504922,Determining molecular properties with differential mobility spectrometry and machine learning,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000451742700001,"Walker, Stephen W. C.; Anwar, Ahdia; Psutka, Jarrod M.; Crouse, Jeff; Liu, Chang",NATURE COMMUNICATIONS,PHARMACOLOGY & PHARMACY,9,n/a,n/a,2018,0,3.424248,0.99,0,0,100,12.353
WOS:000435567200195,10.1136/bmjopen-2018-023688,MEDLINE:29844103,Establishing a protocol for building a pan-Canadian population-based monitoring system for early childhood development for children with health disorders: Canadian Children's Health in Context Study (CCHICS),https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000435567200195,"Janus, Magdalena; Brownell, Marni; Reid-Westoby, Caroline; Bennett, Teresa; Birken, Catherine",BMJ OPEN,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",8,5,n/a,2018,0,0.499052,0.74,0,0,100,2.413
WOS:000422691500001,10.3389/fpsyg.2017.02335,n/a,Using Neural Networks to Generate Inferential Roles for Natural Language,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000422691500001,"Blouw, Peter; Eliasmith, Chris",FRONTIERS IN PSYCHOLOGY,"PSYCHOLOGY, MULTIDISCIPLINARY",8,n/a,n/a,2018,0,0.398895,0.64,0,0,100,2.089
WOS:000455358300123,10.3390/en11123362,n/a,The Role of Charging Infrastructure in Electric Vehicle Implementation within Smart Grids,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000455358300123,"Kong, Qing; Fowler, Michael; Entchev, Evgueniy; Ribberink, Hajo; McCallum, Robert",ENERGIES,ENERGY & FUELS,11,12,n/a,2018,0,1.102893,2.09,0,0,100,2.676
WOS:000456072300015,10.1093/pasj/psy118,n/a,Detection of polarized gamma-ray emission from the Crab nebula with the Hitomi Soft Gamma-ray Detector,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000456072300015,"Aharonian, Felix; Akamatsu, Hiroki; Akimoto, Fumie; Allen, Steven W.; Angelini, Lorella",PUBLICATIONS OF THE ASTRONOMICAL SOCIETY OF JAPAN,ASTRONOMY & ASTROPHYSICS,70,6,n/a,2018,0,5.377778,2.15,0,0,100,2.244
WOS:000447077700007,10.1088/1367-2630/aae3ac,n/a,Methods for preparation and detection of neutron spin-orbit states,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000447077700007,"Sarenac, D.; Nsofini, J.; Hincks, I.; Arif, M.; Clark, Charles W.",NEW JOURNAL OF PHYSICS,"PHYSICS, MULTIDISCIPLINARY",20,n/a,n/a,2018,0,1.603858,1.46,0,0,100,3.579
WOS:000430661200011,10.1038/s41598-018-24123-6,MEDLINE:29691432,Human mesenchymal stem cell basal membrane bending on gratings is dependent on both grating width and curvature,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000430661200011,"Zeng, Yukai; Wong, Sum Thai; Teo, Soo Kng; Leong, Kam W.; Chiam, Keng-Hwee",SCIENTIFIC REPORTS,"ENGINEERING, BIOMEDICAL",8,n/a,n/a,2018,0,1.078694,1.15,0,0,100,4.122
WOS:000443671400008,10.1167/tvst.7.4.18,MEDLINE:30159211,Comparative Study of Optical Coherence Tomography Angiography and Phase-Resolved Doppler Optical Coherence Tomography for Measurement of Retinal Blood Vessels Caliber,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000443671400008,"Hosseinaee, Zohreh; Tan, Bingyao; Martinez, Adam; Bizheva, Kostadinka K.",TRANSLATIONAL VISION SCIENCE & TECHNOLOGY,OPHTHALMOLOGY,7,4,n/a,2018,0,0.496894,0.63,0,0,100,2.193
WOS:000445918400005,n/a,n/a,Choosing victims: Human fungibility in moral decision-making,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000445918400005,"Bialek, Michal; Fugelsang, Jonathan; Friedman, Ori",JUDGMENT AND DECISION MAKING,"PSYCHOLOGY, MULTIDISCIPLINARY",13,5,451-457,2018,0,0.836364,0.64,0,0,100,2.525
WOS:000456624200028,10.1093/gerhis/ghy059,n/a,Secret Communication Rooms? The State Security at the Friedrich-Schiller University of Jena,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000456624200028,"Bruce, Gary",GERMAN HISTORY,HISTORY,36,4,666-668,2018,0,0,0,0,0,100,0.541
WOS:000445639700033,10.1371/journal.pone.0204156,MEDLINE:30252889,Spatial statistical tools for genome-wide mutation cluster detection under a microarray probe sampling system,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000445639700033,"Luo, Bin; Edge, Alanna K.; Tolg, Cornelia; Turley, Eva A.; Dean, C. B.",PLOS ONE,GENETICS & HEREDITY,13,9,n/a,2018,0,0.586908,1.2,0,0,100,2.766
WOS:000431841800487,10.18332/tid/84513,n/a,The use of and beliefs about menthol cigarettes among Brazilian smokers: findings from Wave 3 (2016-17) of the ITC Brazil Survey,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000431841800487,"Craig, L.; Figueiredo, V.; Perez, C.; Fong, G. T.; Yan, M.",TOBACCO INDUCED DISEASES,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH; SUBSTANCE ABUSE",16,n/a,185-185,2018,0,0.00516,0,0,0,100,1.539
WOS:000449108000002,10.1139/cjc-2017-0601,n/a,An engineered one-site aptamer with higher sensitivity for label-free detection of adenosine on graphene oxide,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000449108000002,"Zhang, Zijie; Liu, Juewen",CANADIAN JOURNAL OF CHEMISTRY,"CHEMISTRY, MULTIDISCIPLINARY",96,11,957-963,2018,0,0.366197,1.96,0,0,100,1.084
WOS:000431841800731,10.18332/tid/83931,n/a,Effectiveness of the ban on tobacco industry sponsorship in Brazil: findings from the ITC Brazil Wave 1 to 3 Surveys (2009 to 2016-17),https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000431841800731,"Pinho, M.; Szklo, A.; Perez, C.; Fong, G.; Craig, L.",TOBACCO INDUCED DISEASES,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH; SUBSTANCE ABUSE",16,n/a,281-281,2018,0,0.00516,0,0,0,100,1.539
WOS:000451992500108,10.1021/acsomega.8b02304,n/a,"Efficient One-Pot, Two-Component Modular Synthesis of 3,5-Disubstituted Pyrazoles",https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000451992500108,"Mohamady, Samy; Kralt, Braden; Samwel, Shery K.; Taylor, Scott D.",ACS OMEGA,"CHEMISTRY, MULTIDISCIPLINARY",3,11,15566-15574,2018,0,0.795399,1.96,0,0,100,n/a
WOS:000456064500015,10.1093/scipol/scy050,n/a,"Revisiting the Canadian public policy towards venture capital: Crowding-out or displacement (vol 45, pg 719, 2018)",https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000456064500015,"Dahaj, Arash Soleimani; Cozzarin, Brian P.; Talebi, Kambiz",SCIENCE AND PUBLIC POLICY,ENVIRONMENTAL STUDIES; MANAGEMENT; PUBLIC ADMINISTRATION,45,5,747-747,2018,0,0.25,0.04,0,0,100,1.368
WOS:000435849700001,10.1155/2018/6231236,n/a,Crowdsourcing for Mobile Networks and IoT,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000435849700001,"Hu, Xiping; Ning, Zhaolong; Zhang, Kuan; Ngai, Edith; Bai, Kun",WIRELESS COMMUNICATIONS & MOBILE COMPUTING,"COMPUTER SCIENCE, INFORMATION SYSTEMS; ENGINEERING, ELECTRICAL & ELECTRONIC; TELECOMMUNICATIONS",n/a,n/a,n/a,2018,0,0.081081,0.15,0,0,100,0.869
WOS:000434307500001,10.3389/fncom.2018.00041,MEDLINE:29928197,Inhibiting Basal Ganglia Regions Reduces Syllable Sequencing Errors in Parkinson's Disease: A Computer Simulation Study,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000434307500001,"Senft, Valentin; Stewart, Terrence C.; Bekolay, Trevor; Eliasmith, Chris; Kroeger, Bernd J.",FRONTIERS IN COMPUTATIONAL NEUROSCIENCE,MATHEMATICAL & COMPUTATIONAL BIOLOGY; NEUROSCIENCES,12,n/a,n/a,2018,0,0.680851,1.09,0,0,100,2.073
WOS:000459539600005,10.1080/09669582.2018.1529771,n/a,Global trends in length of stay: implications for destination management and climate change,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000459539600005,"Gossling, Stefan; Scott, Daniel; Hall, C. Michael",JOURNAL OF SUSTAINABLE TOURISM,"GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY; HOSPITALITY, LEISURE, SPORT & TOURISM",26,12,2087-2101,2018,0,0.90991,1.08,0,0,100,3.329
WOS:000436869200014,10.3138/ctr.175.014,n/a,Double Exposure: A Jewish-Palestinian Anthology That Bridges Cultural Divides,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000436869200014,"Greenberg, Shira Schwartz; Orlov, Stephen; Sabawi, Samah",CANADIAN THEATRE REVIEW,THEATER,175,n/a,77-79,2018,0,0,0.01,0,0,100,n/a
WOS:000440214700002,10.1186/s12889-018-5869-8,MEDLINE:30055607,Implementation of 100% smoke-free law in Uganda: a qualitative study exploring civil society's perspective,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000440214700002,"Robertson, Lindsay; Nyamurungi, Kellen Namusisi; Gravely, Shannon; Rusatira, Jean Christophe; Oginni, Adeniyi",BMC PUBLIC HEALTH,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",18,n/a,n/a,2018,0,0.480132,0.74,0,0,100,2.42
WOS:000425613700013,10.1007/s10926-017-9706-1,MEDLINE:28391503,Application of the Theoretical Domains Framework and the Behaviour Change Wheel to Understand Physicians' Behaviors and Behavior Change in Using Temporary Work Modifications for Return to Work: A Qualitative Study,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000425613700013,"Horppu, Ritva; Martimo, K. P.; MacEachen, E.; Lallukka, T.; Viikari-Juntura, E.",JOURNAL OF OCCUPATIONAL REHABILITATION,REHABILITATION; SOCIAL ISSUES,28,1,135-146,2018,0,0.882353,0.53,0,0,100,1.858
WOS:000446181900178,10.1136/bmjopen-2018-021983,MEDLINE:30007932,"Which type of tobacco product warning imagery is more effective and sustainable over time? A longitudinal assessment of smokers in Canada, Australia and Mexico",https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000446181900178,"Anshari, Dien; Yong, Hua-Hie; Borland, Ron; Hammond, David; Swayampakala, Kamala",BMJ OPEN,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",8,7,n/a,2018,0,0.499052,0.74,0,0,100,2.413
WOS:000448552300001,10.3389/fpsyg.2018.01910,MEDLINE:30459669,A Network Model of Goals Boosts Convergent Creativity Performance,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000448552300001,"Kung, Franki Y. H.; Scholer, Abigail A.",FRONTIERS IN PSYCHOLOGY,"PSYCHOLOGY, MULTIDISCIPLINARY",9,n/a,n/a,2018,0,0.398895,0.64,0,0,100,2.089
WOS:000446321000028,10.5751/ES-10280-230323,n/a,"Frontiers in socio-environmental research: components, connections, scale, and context",https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000446321000028,"Pulver, Simone; Ulibarri, Nicola; Sobocinski, Kathryn L.; Alexander, Steven M.; Johnson, Michelle L.",ECOLOGY AND SOCIETY,ECOLOGY; ENVIRONMENTAL STUDIES,23,3,n/a,2018,0,1.017647,1.06,0,0,100,3.256
WOS:000431841800275,10.18332/tid/84067,n/a,Use of roll-your-own tobacco among smokers in New Zealand: results from the ITC New Zealand Survey,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000431841800275,"Edwards, R.; Waa, A.; Stanley, J.; Kaai, S.; Quah, A. C. K.",TOBACCO INDUCED DISEASES,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH; SUBSTANCE ABUSE",16,n/a,103-103,2018,0,0.00516,0,0,0,100,1.539
WOS:000451593200004,10.1007/s10664-018-9600-2,n/a,"On the correctness of electronic documents: studying, finding, and localizing inconsistency bugs in PDF readers and files",https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000451593200004,"Kuchta, Tomasz; Lutellier, Thibaud; Wong, Edmund; Tan, Lin; Cadar, Cristian",EMPIRICAL SOFTWARE ENGINEERING,"COMPUTER SCIENCE, SOFTWARE ENGINEERING",23,6,3187-3220,2018,0,0.8125,0.76,0,0,100,2.933
WOS:000445908400025,10.1088/1742-6596/972/1/012025,n/a,Investigation of converging and collimated beam instrument geometry on specular gloss measurements,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000445908400025,"Zwinkels, Joanne C.; Cote, Eric; Morgan, John",13TH INTERNATIONAL CONFERENCE ON NEW DEVELOPMENTS AND APPLICATIONS IN OPTICAL RADIOMETRY,"ENGINEERING, ELECTRICAL & ELECTRONIC; OPTICS; PHYSICS, APPLIED",972,n/a,n/a,2018,0,0.094002,0.06,0,0,100,n/a
WOS:000453513000001,10.2196/jmir.9284,MEDLINE:30563822,The Use and Effects of Electronic Health Tools for Patient Self-Monitoring and Reporting of Outcomes Following Medication Use: Systematic Review,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000453513000001,"Lancaster, Karla; Abuzour, Aseel; Khaira, Manmeet; Mathers, Annalise; Chan, April",JOURNAL OF MEDICAL INTERNET RESEARCH,HEALTH CARE SCIENCES & SERVICES; MEDICAL INFORMATICS,20,12,n/a,2018,0,1.508197,1.4,0,0,100,4.671
WOS:000441147400033,10.26633/RPSP.2018.53,n/a,An economic perspective on the causal explanations for the socioeconomic inequalities in health,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000441147400033,"Curtis, Lori J.",REVISTA PANAMERICANA DE SALUD PUBLICA-PAN AMERICAN JOURNAL OF PUBLIC HEALTH,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",42,n/a,n/a,2018,0,0.196721,0.74,0,0,100,0.784
WOS:000435822200009,10.1039/c8ra02087f,n/a,Investigation of the size effect of graphene nano-platelets (GnPs) on the anti-corrosion performance of polyurethane/GnP composites,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000435822200009,"Um, Jun Geun; Jun, Yun-Seok; Alhumade, Hesham; Krithivasan, Hariharan; Lui, Gregory",RSC ADVANCES,"CHEMISTRY, MULTIDISCIPLINARY",8,31,17091-17100,2018,0,0.881188,1.96,0,0,100,2.936
WOS:000431841800041,10.18332/tid/84074,n/a,Achieving the tobacco endgame: the case for removing additives: findings from the ITC New Zealand Survey,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000431841800041,"Edwards, R.; Waa, A.; Stanley, J.; Kaai, S.; Quah, A. C. K.",TOBACCO INDUCED DISEASES,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH; SUBSTANCE ABUSE",16,n/a,15-15,2018,0,0.00516,0,0,0,100,1.539
WOS:000431841800184,10.18332/tid/84186,n/a,Tobacco packaging design for reducing tobacco use: cochrane systematic review,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000431841800184,"Mcneill, A.; Gravely, S.; Hitchman, S.; Bauld, L.; Hammond, D.",TOBACCO INDUCED DISEASES,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH; SUBSTANCE ABUSE",16,n/a,68-68,2018,0,0.00516,0,0,0,100,1.539
WOS:000430185800007,n/a,n/a,Development of a household travel resource allocation model,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000430185800007,"Yeung, Kevin; Casello, Jeffrey M.",EUROPEAN JOURNAL OF TRANSPORT AND INFRASTRUCTURE RESEARCH,TRANSPORTATION,18,1,112-131,2018,0,0.16129,0.79,0,0,100,1.095
WOS:000449522900010,10.1128/mSphere.00346-18,MEDLINE:30258036,"Widespread Antibiotic, Biocide, and Metal Resistance in Microbial Communities Inhabiting a Municipal Waste Environment and Anthropogenically Impacted River",https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000449522900010,"Collins-Fairclough, Aneisha M.; Co, Rebecca; Ellis, Melessa C.; Hug, Laura A.",MSPHERE,MICROBIOLOGY,3,5,n/a,2018,0,1.214575,1.19,0,0,100,3.575
WOS:000454303400009,10.21834/e-bpj.v3i9.1540,n/a,Why Ecotourism Failed as an Alternative Livelihood in Marine Park: The importance of community's involvement in park management,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000454303400009,"Abu Bakar, Nor Azlina; Wall, Geoffrey",ENVIRONMENT-BEHAVIOUR PROCEEDINGS JOURNAL,"HOSPITALITY, LEISURE, SPORT & TOURISM",3,9,77-86,2018,0,0.085366,0.1,0,0,100,n/a
WOS:000458571200004,10.1145/3279778.3279789,n/a,Increasing Passersby Engagement with Public Large Interactive Displays: A Study of Proxemics and Conation,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000458571200004,"Ghare, Mojgan; Pafla, Marvin; Wong, Caroline; Wallace, James R.; Scott, Stacey D.",PROCEEDINGS OF THE 2018 ACM INTERNATIONAL CONFERENCE ON INTERACTIVE SURFACES AND SPACES (ISS'18),"COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE; COMPUTER SCIENCE, THEORY & METHODS; ENGINEERING, ELECTRICAL & ELECTRONIC",n/a,n/a,19-32,2018,0,0,0.08,0,0,100,n/a
WOS:000458571200006,10.1145/3279778.3279782,n/a,Post-meeting Curation of Whiteboard Content Captured with Mobile Devices,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000458571200006,"Varona-Marin, Danniel; Oberholzer, Jan A.; Tse, Edward; Scott, Stacey D.",PROCEEDINGS OF THE 2018 ACM INTERNATIONAL CONFERENCE ON INTERACTIVE SURFACES AND SPACES (ISS'18),"COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE; COMPUTER SCIENCE, THEORY & METHODS; ENGINEERING, ELECTRICAL & ELECTRONIC",n/a,n/a,43-54,2018,0,0,0.08,0,0,100,n/a
WOS:000433597600004,10.18332/tid/90822,n/a,Factors associated with rates of tobacco treatment delivery by General Practitioners in Greece: Missed opportunities for prevention?,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000433597600004,"Papadakis, Sophia; Girvalaki, Charis; Vardavas, Constantine; Pipe, Andrew L.; Cole, Adam",TOBACCO INDUCED DISEASES,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH; SUBSTANCE ABUSE",16,n/a,n/a,2018,0,0.035714,0.84,0,0,100,1.539
WOS:000451334500004,10.1186/s13660-018-1911-8,MEDLINE:30839780,Further results on robust stability for uncertain neutral systems with distributed delay,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000451334500004,"Wu, Tao; Xiong, Lianglin; Cao, Jinde; Liu, Xinzhi",JOURNAL OF INEQUALITIES AND APPLICATIONS,"MATHEMATICS; MATHEMATICS, APPLIED",n/a,n/a,n/a,2018,0,0.367978,0.49,0,0,100,0.966
