DOI,publisher,is-referenced-by-count,container-title,subject
10.1039/c7ee03083e,Royal Society of Chemistry (RSC),37,Energy & Environmental Science,
10.1007/jhep06(2018)046,Springer Science and Business Media LLC,11,Journal of High Energy Physics,Nuclear and High Energy Physics
10.1103/physrevx.8.021050,American Physical Society (APS),24,Physical Review X,
10.1002/adma.201705590,Wiley,44,Advanced Materials,
10.1039/c8ee00378e,Royal Society of Chemistry (RSC),41,Energy & Environmental Science,
10.1039/c7en01029j,Royal Society of Chemistry (RSC),19,Environmental Science: Nano,
10.1117/1.jatis.4.2.021402,SPIE-Intl Soc Optical Eng,16,"Journal of Astronomical Telescopes, Instruments, and Systems",
10.1038/s41467-018-03888-4,Springer Nature,21,Nature Communications,"General Biochemistry, Genetics and Molecular Biology;General Physics and Astronomy;General Chemistry"
10.1007/jhep06(2018)114,Springer Nature,12,Journal of High Energy Physics,
10.1016/j.jand.2018.05.021,Elsevier BV,41,Journal of the Academy of Nutrition and Dietetics,
10.1103/physrevb.97.045207,American Physical Society (APS),19,Physical Review B,
10.1016/s0140-6736(17)32906-9,Elsevier BV,18,The Lancet,
10.1038/nphys4295,Springer Nature,16,Nature Physics,General Physics and Astronomy
10.1113/jp275520,Wiley,18,The Journal of Physiology,
10.3389/fphar.2018.00202,Frontiers Media SA,10,Frontiers in Pharmacology,
10.1103/physrevd.97.046002,American Physical Society (APS),8,Physical Review D,
10.3847/1538-4365/aaa3dd,American Astronomical Society,13,The Astrophysical Journal Supplement Series,
10.1038/lsa.2017.158,Springer Science and Business Media LLC,21,Light: Science & Applications,
10.3847/1538-4357/aabe2e,American Astronomical Society,15,The Astrophysical Journal,
10.1038/s41467-018-03626-w,Springer Nature,10,Nature Communications,"General Biochemistry, Genetics and Molecular Biology;General Physics and Astronomy;General Chemistry"
10.1038/s41586-018-0563-7,Springer Science and Business Media LLC,21,Nature,Multidisciplinary
10.3847/1538-4357/aaa54b,American Astronomical Society,15,The Astrophysical Journal,
10.5194/tc-12-1157-2018,Copernicus GmbH,10,The Cryosphere,
10.1130/g39806.1,Geological Society of America,9,Geology,
10.1007/s10899-017-9695-1,Springer Nature,7,Journal of Gambling Studies,
10.1103/physrevlett.120.141602,American Physical Society (APS),12,Physical Review Letters,
10.1103/physrevb.97.041410,American Physical Society (APS),9,Physical Review B,
10.1038/s41467-018-03685-z,Springer Nature,11,Nature Communications,"General Biochemistry, Genetics and Molecular Biology;General Physics and Astronomy;General Chemistry"
10.1109/tii.2018.2797322,Institute of Electrical and Electronics Engineers (IEEE),11,IEEE Transactions on Industrial Informatics,
10.1007/s00267-017-0993-2,Springer Nature,18,Environmental Management,Ecology;Global and Planetary Change;Pollution
10.1093/pasj/psx156,Oxford University Press (OUP),4,Publications of the Astronomical Society of Japan,
10.1103/physrevd.97.084054,American Physical Society (APS),7,Physical Review D,
10.1039/c7an01663h,Royal Society of Chemistry (RSC),7,The Analyst,
10.1007/jhep10(2018)011,Springer Nature,13,Journal of High Energy Physics,
10.1016/j.celrep.2018.03.077,Elsevier BV,10,Cell Reports,
10.1103/physrevd.98.016003,American Physical Society (APS),9,Physical Review D,
10.1016/j.socscimed.2017.10.003,Elsevier BV,8,Social Science & Medicine,
10.1021/acs.biochem.7b01299,American Chemical Society (ACS),9,Biochemistry,
10.1038/s41534-018-0071-5,Springer Science and Business Media LLC,12,npj Quantum Information,
10.1073/pnas.1801302115,Proceedings of the National Academy of Sciences,12,Proceedings of the National Academy of Sciences,Multidisciplinary
10.3847/1538-4357/aac025,American Astronomical Society,13,The Astrophysical Journal,
10.1016/j.physletb.2018.03.015,Elsevier BV,12,Physics Letters B,
10.1128/mbio.02345-17,American Society for Microbiology,8,mBio,
10.1103/physrevlett.120.113201,American Physical Society (APS),6,Physical Review Letters,
10.1016/j.cosust.2017.11.002,Elsevier BV,12,Current Opinion in Environmental Sustainability,
10.1111/rec.12691,Wiley,6,Restoration Ecology,
10.5194/hess-22-1299-2018,Copernicus GmbH,10,Hydrology and Earth System Sciences,
10.1002/etc.4013,Wiley,6,Environmental Toxicology and Chemistry,
10.1007/jhep02(2018)142,Springer Nature,8,Journal of High Energy Physics,Nuclear and High Energy Physics
10.1098/rsos.171511,The Royal Society,11,Royal Society Open Science,
10.1103/physrevlett.120.170601,American Physical Society (APS),7,Physical Review Letters,
10.1103/physrevc.97.034619,American Physical Society (APS),10,Physical Review C,
10.3390/rs10030451,MDPI AG,10,Remote Sensing,
10.1123/jpah.2018-0472,Human Kinetics,14,Journal of Physical Activity and Health,
10.3389/fpls.2018.00114,Frontiers Media SA,17,Frontiers in Plant Science,
10.3390/en11051100,MDPI AG,6,Energies,
10.1109/access.2017.2754419,Institute of Electrical and Electronics Engineers (IEEE),10,IEEE Access,
10.3390/en11061490,MDPI AG,6,Energies,
10.1111/mafi.12140,Wiley,11,Mathematical Finance,
10.1016/j.eururo.2017.02.025,Elsevier BV,8,European Urology,
10.1126/sciadv.aar6327,American Association for the Advancement of Science (AAAS),6,Science Advances,
10.1002/cjce.23042,Wiley,7,The Canadian Journal of Chemical Engineering,
10.1093/mnrasl/sly084,Oxford University Press (OUP),4,Monthly Notices of the Royal Astronomical Society: Letters,
10.1002/eet.1781,Wiley,9,Environmental Policy and Governance,
10.1103/physrevlett.121.121602,American Physical Society (APS),4,Physical Review Letters,
10.1017/jfm.2018.91,Cambridge University Press (CUP),9,Journal of Fluid Mechanics,Mechanical Engineering;Mechanics of Materials;Condensed Matter Physics
10.1103/physrevlett.121.251802,American Physical Society (APS),8,Physical Review Letters,
10.1093/mnras/stx2812,Oxford University Press (OUP),5,Monthly Notices of the Royal Astronomical Society,
10.1039/c7tc05145j,Royal Society of Chemistry (RSC),8,Journal of Materials Chemistry C,
10.1186/s40168-017-0383-2,Springer Nature,8,Microbiome,
10.1103/physrevlett.120.078003,American Physical Society (APS),6,Physical Review Letters,
10.1103/physrevx.8.021074,American Physical Society (APS),7,Physical Review X,
10.1103/physrevx.8.011015,American Physical Society (APS),4,Physical Review X,
10.1051/0004-6361/201732407,EDP Sciences,7,Astronomy & Astrophysics,
10.1002/2017ms001052,American Geophysical Union (AGU),4,Journal of Advances in Modeling Earth Systems,
10.1016/j.gsf.2017.07.008,Elsevier BV,6,Geoscience Frontiers,
10.1016/j.ultramic.2017.08.014,Elsevier BV,4,Ultramicroscopy,
10.1109/tuffc.2018.2844560,Institute of Electrical and Electronics Engineers (IEEE),2,"IEEE Transactions on Ultrasonics, Ferroelectrics, and Frequency Control",Acoustics and Ultrasonics;Instrumentation;Electrical and Electronic Engineering
10.1109/tnsre.2017.2731261,Institute of Electrical and Electronics Engineers (IEEE),1,IEEE Transactions on Neural Systems and Rehabilitation Engineering,
10.3390/en11010034,MDPI AG,3,Energies,
10.1002/2017gl075832,American Geophysical Union (AGU),4,Geophysical Research Letters,
10.3390/en11102550,MDPI AG,5,Energies,
10.3390/brainsci8030046,MDPI AG,6,Brain Sciences,
10.3390/ijerph15071424,MDPI AG,7,International Journal of Environmental Research and Public Health,
10.1038/s41467-018-05169-6,Springer Nature,14,Nature Communications,
10.1016/j.diabres.2017.12.008,Elsevier BV,7,Diabetes Research and Clinical Practice,
10.3390/rs10101531,MDPI AG,7,Remote Sensing,
10.1007/jhep09(2018)125,Springer Nature,4,Journal of High Energy Physics,
10.1002/aenm.201703513,Wiley,8,Advanced Energy Materials,
10.1088/1367-2630/aac58b,IOP Publishing,3,New Journal of Physics,
10.1002/advs.201700608,Wiley,8,Advanced Science,
10.1007/jhep10(2018)018,Springer Nature,7,Journal of High Energy Physics,
10.1016/j.ijhydene.2017.12.080,Elsevier BV,7,International Journal of Hydrogen Energy,"Fuel Technology;Renewable Energy, Sustainability and the Environment;Energy Engineering and Power Technology;Condensed Matter Physics"
10.1139/cjfas-2016-0342,Canadian Science Publishing,4,Canadian Journal of Fisheries and Aquatic Sciences,
10.1007/jhep02(2018)172,Springer Nature,6,Journal of High Energy Physics,Nuclear and High Energy Physics
10.1002/hyp.11434,Wiley,6,Hydrological Processes,
10.3847/1538-4357/aadcff,American Astronomical Society,10,The Astrophysical Journal,
10.1126/sciadv.aan8983,American Association for the Advancement of Science (AAAS),5,Science Advances,
10.1039/c7tb03016a,Royal Society of Chemistry (RSC),9,Journal of Materials Chemistry B,
10.1371/journal.pone.0191184,Public Library of Science (PLoS),5,PLOS ONE,
10.1371/journal.pone.0200781,Public Library of Science (PLoS),6,PLOS ONE,
10.1093/mnras/stx3160,Oxford University Press (OUP),4,Monthly Notices of the Royal Astronomical Society,
10.1002/2017wr021884,American Geophysical Union (AGU),7,Water Resources Research,
10.1051/0004-6361/201731921,EDP Sciences,6,Astronomy & Astrophysics,
10.1103/physrevd.97.075003,American Physical Society (APS),6,Physical Review D,
10.1109/tmech.2018.2812643,Institute of Electrical and Electronics Engineers (IEEE),5,IEEE/ASME Transactions on Mechatronics,Control and Systems Engineering;Electrical and Electronic Engineering;Computer Science Applications
10.1016/j.physletb.2018.08.009,Elsevier BV,2,Physics Letters B,
10.3847/1538-4357/aab3c9,American Astronomical Society,3,The Astrophysical Journal,
10.1007/s11128-017-1777-6,Springer Nature,5,Quantum Information Processing,
10.1016/j.physletb.2018.04.028,Elsevier BV,4,Physics Letters B,
10.1136/bmjopen-2017-021080,BMJ,9,BMJ Open,
10.1016/j.scitotenv.2017.09.291,Elsevier BV,7,Science of The Total Environment,
10.5194/soil-4-63-2018,Copernicus GmbH,3,SOIL,
10.1109/comst.2017.2771534,Institute of Electrical and Electronics Engineers (IEEE),5,IEEE Communications Surveys & Tutorials,
10.1149/2.0021807jes,The Electrochemical Society,3,Journal of The Electrochemical Society,
10.2136/vzj2018.01.0019,Soil Science Society of America,3,Vadose Zone Journal,
10.1093/mnras/sty398,Oxford University Press (OUP),6,Monthly Notices of the Royal Astronomical Society,
10.1111/apps.12108,Wiley,8,Applied Psychology,
10.3390/pr6010008,MDPI AG,6,Processes,
10.3892/ijmm.2018.3364,Spandidos Publications,0,International Journal of Molecular Medicine,
10.1186/s12889-018-5259-2,Springer Nature,3,BMC Public Health,"Public Health, Environmental and Occupational Health"
10.3390/molecules23061255,MDPI AG,4,Molecules,
10.1002/chem.201705886,Wiley,4,Chemistry - A European Journal,
10.1016/j.hydromet.2018.05.004,Elsevier BV,3,Hydrometallurgy,
10.1103/physreva.98.032332,American Physical Society (APS),5,Physical Review A,
10.1016/j.scitotenv.2018.01.226,Elsevier BV,3,Science of The Total Environment,Environmental Engineering;Waste Management and Disposal;Pollution;Environmental Chemistry
10.1136/bmjopen-2017-019011,BMJ,4,BMJ Open,
10.1038/s41598-018-31661-6,Springer Nature,4,Scientific Reports,
10.1634/theoncologist.2017-0277,Alphamed Press,2,The Oncologist,
10.1039/c7cp06657k,Royal Society of Chemistry (RSC),4,Physical Chemistry Chemical Physics,
10.5194/tc-12-1137-2018,Copernicus GmbH,3,The Cryosphere,
10.3847/1538-4357/aabe92,American Astronomical Society,4,The Astrophysical Journal,
10.1149/2.0921807jes,The Electrochemical Society,2,Journal of The Electrochemical Society,
10.1111/rec.12659,Wiley,3,Restoration Ecology,
10.1111/geb.12821,Wiley,4,Global Ecology and Biogeography,
10.1007/s00421-018-3811-5,Springer Nature,5,European Journal of Applied Physiology,
10.1016/j.resconrec.2017.10.018,Elsevier BV,8,"Resources, Conservation and Recycling",
10.2196/medinform.7601,JMIR Publications Inc.,5,JMIR Medical Informatics,
10.1016/j.scitotenv.2017.11.303,Elsevier BV,5,Science of The Total Environment,
10.3847/1538-4357/aaaf1a,American Astronomical Society,9,The Astrophysical Journal,
10.5194/esd-9-895-2018,Copernicus GmbH,6,Earth System Dynamics,
10.3390/ijerph15020282,MDPI AG,2,International Journal of Environmental Research and Public Health,
10.1088/1741-2552/aa9666,IOP Publishing,7,Journal of Neural Engineering,
10.1016/j.ces.2017.10.035,Elsevier BV,3,Chemical Engineering Science,
10.5194/hess-22-4381-2018,Copernicus GmbH,7,Hydrology and Earth System Sciences,
10.1016/j.apgeochem.2017.12.012,Elsevier BV,4,Applied Geochemistry,Geochemistry and Petrology;Pollution;Environmental Chemistry
10.3847/1538-4357/aad6dd,American Astronomical Society,5,The Astrophysical Journal,
10.3390/min8010003,MDPI AG,2,Minerals,
10.5751/es-10020-230203,"Resilience Alliance, Inc.",1,Ecology and Society,
10.1007/s10899-017-9699-x,Springer Nature,3,Journal of Gambling Studies,
10.2528/pier18011003,EMW Publishing,3,Progress In Electromagnetics Research,
10.1038/s41561-018-0209-2,Springer Nature,8,Nature Geoscience,
10.1038/s41598-018-19313-1,Springer Nature,3,Scientific Reports,
10.3847/1538-4357/aad2e0,American Astronomical Society,3,The Astrophysical Journal,
10.1186/s12984-018-0363-1,Springer Nature,6,Journal of NeuroEngineering and Rehabilitation,Rehabilitation;Health Informatics
10.3390/universe4090093,MDPI AG,2,Universe,
10.3389/fpsyg.2018.01126,Frontiers Media SA,1,Frontiers in Psychology,
10.1016/j.physletb.2018.08.061,Elsevier BV,3,Physics Letters B,
10.1002/2017jg004232,American Geophysical Union (AGU),4,Journal of Geophysical Research: Biogeosciences,
10.1093/mnras/sty2405,Oxford University Press (OUP),5,Monthly Notices of the Royal Astronomical Society,
10.5194/acp-18-691-2018,Copernicus GmbH,2,Atmospheric Chemistry and Physics,
10.1098/rsta.2017.0323,The Royal Society,1,"Philosophical Transactions of the Royal Society A: Mathematical, 				Physical and Engineering Sciences",
10.1063/1.5004151,AIP Publishing,2,The Journal of Chemical Physics,
10.5751/es-10076-230217,"Resilience Alliance, Inc.",3,Ecology and Society,
10.1111/mcn.12518,Wiley,3,Maternal & Child Nutrition,
10.1503/cmaj.170892,Joule Inc.,2,Canadian Medical Association Journal,
10.1103/physrevlett.120.180501,American Physical Society (APS),6,Physical Review Letters,
10.1111/tgis.12321,Wiley,4,Transactions in GIS,
10.1103/physrevd.98.026005,American Physical Society (APS),3,Physical Review D,
10.1103/physrevd.97.065014,American Physical Society (APS),4,Physical Review D,
10.1371/journal.pone.0194137,Public Library of Science (PLoS),3,PLOS ONE,
10.1103/physrevx.8.021053,American Physical Society (APS),1,Physical Review X,
10.3934/dcdsb.2018043,American Institute of Mathematical Sciences (AIMS),1,Discrete & Continuous Dynamical Systems - B,
10.3390/s18082725,MDPI AG,3,Sensors,
10.1007/s11242-017-0973-2,Springer Nature,2,Transport in Porous Media,
10.1063/1.5049657,AIP Publishing,2,AIP Advances,
10.1002/jgt.22177,Wiley,1,Journal of Graph Theory,
10.1073/pnas.1721022115,Proceedings of the National Academy of Sciences,4,Proceedings of the National Academy of Sciences,Multidisciplinary
10.1002/pmic.201700319,Wiley,2,PROTEOMICS,
10.2196/mhealth.9011,JMIR Publications Inc.,10,JMIR mHealth and uHealth,
10.3390/met8010048,MDPI AG,5,Metals,
10.1167/tvst.7.2.11,Association for Research in Vision and Ophthalmology (ARVO),3,Translational Vision Science & Technology,
10.1080/15230430.2017.1420863,Informa UK Limited,2,"Arctic, Antarctic, and Alpine Research","Earth-Surface Processes;Global and Planetary Change;Ecology, Evolution, Behavior and Systematics"
10.1039/c7nr09335g,Royal Society of Chemistry (RSC),5,Nanoscale,
10.1103/physrevd.98.115007,American Physical Society (APS),5,Physical Review D,
10.1093/mnras/stx3205,Oxford University Press (OUP),5,Monthly Notices of the Royal Astronomical Society,
10.5194/nhess-18-157-2018,Copernicus GmbH,3,Natural Hazards and Earth System Sciences,
10.1109/tbme.2017.2762461,Institute of Electrical and Electronics Engineers (IEEE),1,IEEE Transactions on Biomedical Engineering,
10.1038/s41598-018-25428-2,Springer Science and Business Media LLC,6,Scientific Reports,Multidisciplinary
10.1111/desc.12577,Wiley,1,Developmental Science,
10.1371/journal.pone.0193592,Public Library of Science (PLoS),3,PLOS ONE,
10.4103/ijo.ijo_902_17,Medknow,1,Indian Journal of Ophthalmology,
