File,Title,USD
elsevier-dec-2018.csv,Journal of Neuroscience Methods,2350
elsevier-dec-2018.csv,Journal of Non-Crystalline Solids,2200
elsevier-dec-2018.csv,Journal of Non-Newtonian Fluid Mechanics,2600
elsevier-dec-2018.csv,Journal of Nuclear Materials,3500
elsevier-dec-2018.csv,Journal of Number Theory,1500
elsevier-dec-2018.csv,Journal of Nutrition & Intermediary Metabolism,1600
elsevier-dec-2018.csv,Journal of Nutrition Education and Behavior,2500
elsevier-dec-2018.csv,Journal of Obsessive-Compulsive and Related Disorders,1800
elsevier-dec-2018.csv,"Journal of Obstetric, Gynecologic & Neonatal Nursing",3000
elsevier-dec-2018.csv,Journal of Obstetrics and Gynaecology Canada,3000
elsevier-dec-2018.csv,Journal of Oncological Sciences,0
elsevier-dec-2018.csv,Journal of Operations Management,2000
elsevier-dec-2018.csv,Journal of Optometry,0
elsevier-dec-2018.csv,Journal of Oral and Maxillofacial Surgery,3000
elsevier-dec-2018.csv,"Journal of Oral and Maxillofacial Surgery, Medicine, and Pathology",3000
elsevier-dec-2018.csv,Journal of Oral Biology and Craniofacial Research,3000
elsevier-dec-2018.csv,Journal of Oral Biosciences,3000
elsevier-dec-2018.csv,Journal of Organometallic Chemistry,2600
elsevier-dec-2018.csv,Journal of Orthopaedic Science,3000
elsevier-dec-2018.csv,Journal of Orthopaedic Translation,1250
elsevier-dec-2018.csv,Journal of Orthopaedics,3000
elsevier-dec-2018.csv,"Journal of Orthopaedics, Trauma and Rehabilitation",0
elsevier-dec-2018.csv,Journal of Otology,0
elsevier-dec-2018.csv,Journal of Outdoor Recreation and Tourism,1100
elsevier-dec-2018.csv,Journal of Pain and Symptom Management,3000
elsevier-dec-2018.csv,Journal of Parallel and Distributed Computing,2400
elsevier-dec-2018.csv,Journal of Pediatric and Adolescent Gynecology,2500
elsevier-dec-2018.csv,Journal of Pediatric Health Care,2500
elsevier-dec-2018.csv,Journal of Pediatric Nursing,2500
elsevier-dec-2018.csv,Journal of Pediatric Surgery,2500
elsevier-dec-2018.csv,Journal of Pediatric Surgery Case Reports,550
elsevier-dec-2018.csv,Journal of Pediatric Urology,3300
elsevier-dec-2018.csv,Journal of PeriAnesthesia Nursing,2500
elsevier-dec-2018.csv,Journal of Petroleum Science and Engineering,3300
elsevier-dec-2018.csv,Journal of Pharmaceutical Analysis,0
elsevier-dec-2018.csv,Journal of Pharmaceutical and Biomedical Analysis,3250
elsevier-dec-2018.csv,Journal of Pharmaceutical Sciences,3000
elsevier-dec-2018.csv,Journal of Pharmacological and Toxicological Methods,3400
elsevier-dec-2018.csv,Journal of Pharmacological Sciences,1000
elsevier-dec-2018.csv,Journal of Phonetics,1100
elsevier-dec-2018.csv,"Journal of Photochemistry & Photobiology, A: Chemistry",2600
elsevier-dec-2018.csv,"Journal of Photochemistry & Photobiology, B: Biology",3300
elsevier-dec-2018.csv,"Journal of Photochemistry & Photobiology, C: Photochemistry Reviews",3300
elsevier-dec-2018.csv,Journal of Physics and Chemistry of Solids,2200
elsevier-dec-2018.csv,Journal of Physiotherapy,0
elsevier-dec-2018.csv,Journal of Plant Physiology,2400
elsevier-dec-2018.csv,"Journal of Plastic, Reconstructive & Aesthetic Surgery",3300
elsevier-dec-2018.csv,Journal of Policy Modeling,1200
elsevier-dec-2018.csv,Journal of Power Sources,4050
elsevier-dec-2018.csv,Journal of Pragmatics,1100
elsevier-dec-2018.csv,Journal of Process Control,2400
elsevier-dec-2018.csv,Journal of Professional Nursing,2500
elsevier-dec-2018.csv,Journal of Prosthodontic Research,3000
elsevier-dec-2018.csv,Journal of Proteomics,3400
elsevier-dec-2018.csv,Journal of Psychiatric Research,3200
elsevier-dec-2018.csv,Journal of Psychosomatic Research,3500
elsevier-dec-2018.csv,Journal of Public Economics,1800
elsevier-dec-2018.csv,Journal of Purchasing and Supply Management,1100
elsevier-dec-2018.csv,Journal of Pure and Applied Algebra,1500
elsevier-dec-2018.csv,Journal of Quantitative Spectroscopy and Radiative Transfer,2800
elsevier-dec-2018.csv,Journal of Radiation Research and Applied Sciences,0
elsevier-dec-2018.csv,Journal of Radiology Nursing,2500
elsevier-dec-2018.csv,Journal of Rail Transport Planning & Management,1100
elsevier-dec-2018.csv,Journal of Rare Earths,3000
elsevier-dec-2018.csv,Journal of Renal Nutrition,2500
elsevier-dec-2018.csv,Journal of Reproductive Immunology,2500
elsevier-dec-2018.csv,Journal of Research in Personality,1800
elsevier-dec-2018.csv,Journal of Retailing,1100
elsevier-dec-2018.csv,Journal of Retailing and Consumer Services,1100
elsevier-dec-2018.csv,Journal of Rock Mechanics and Geotechnical Engineering,0
elsevier-dec-2018.csv,Journal of Rural Studies,1950
elsevier-dec-2018.csv,Journal of Safety Research,2000
elsevier-dec-2018.csv,Journal of Saudi Chemical Society,0
elsevier-dec-2018.csv,Journal of School Psychology,1800
elsevier-dec-2018.csv,Journal of Science and Medicine in Sport,3000
elsevier-dec-2018.csv,Journal of Sea Research,2500
elsevier-dec-2018.csv,Journal of Second Language Writing,1800
elsevier-dec-2018.csv,Journal of Shoulder and Elbow Surgery,2750
elsevier-dec-2018.csv,Journal of Solid State Chemistry,3050
elsevier-dec-2018.csv,Journal of Sound and Vibration,3300
elsevier-dec-2018.csv,Journal of South American Earth Sciences,2500
elsevier-dec-2018.csv,Journal of Sport and Health Science,0
elsevier-dec-2018.csv,Journal of Statistical Planning and Inference,2000
elsevier-dec-2018.csv,Journal of Steroid Biochemistry and Molecular Biology,4050
elsevier-dec-2018.csv,Journal of Stomatology oral and Maxillofacial Surgery,3360
elsevier-dec-2018.csv,Journal of Stored Products Research,2500
elsevier-dec-2018.csv,Journal of Strategic Information Systems,1800
elsevier-dec-2018.csv,Journal of Stroke and Cerebrovascular Diseases,3450
elsevier-dec-2018.csv,Journal of Structural Biology,2750
elsevier-dec-2018.csv,Journal of Structural Biology: X,2750
elsevier-dec-2018.csv,Journal of Structural Geology,3400
elsevier-dec-2018.csv,Journal of Substance Abuse Treatment,3000
elsevier-dec-2018.csv,Journal of Surgical Education,3000
elsevier-dec-2018.csv,Journal of Surgical Research,3000
elsevier-dec-2018.csv,Journal of Sustainable Mining,0
elsevier-dec-2018.csv,Journal of Symbolic Computation,1500
elsevier-dec-2018.csv,Journal of Systems Architecture,1500
elsevier-dec-2018.csv,Journal of Taibah University Medical Sciences,0
elsevier-dec-2018.csv,Journal of Terramechanics,2500
elsevier-dec-2018.csv,Journal of the Academy of Nutrition and Dietetics,2750
elsevier-dec-2018.csv,Journal of the American Academy of Child & Adolescent Psychiatry,2750
elsevier-dec-2018.csv,Journal of the American Academy of Dermatology,3550
elsevier-dec-2018.csv,Journal of the American College of Cardiology,3000
elsevier-dec-2018.csv,Journal of the American College of Radiology,3300
elsevier-dec-2018.csv,Journal of the American College of Surgeons,3000
elsevier-dec-2018.csv,Journal of the American Medical Directors Association,3600
elsevier-dec-2018.csv,Journal of the American Pharmacists Association,1700
elsevier-dec-2018.csv,Journal of the American Society of Cytopathology,3000
elsevier-dec-2018.csv,Journal of the American Society of Echocardiography,3000
elsevier-dec-2018.csv,Journal of the American Society of Hypertension,2750
elsevier-dec-2018.csv,Journal of the Anatomical Society of India,3000
elsevier-dec-2018.csv,Journal of the Association for Vascular Access,2500
elsevier-dec-2018.csv,Journal of the Chinese Medical Association,0
elsevier-dec-2018.csv,Journal of the Egyptian National Cancer Institute,0
elsevier-dec-2018.csv,Journal of the Energy Institute,2000
elsevier-dec-2018.csv,Journal of the European Ceramic Society,3500
elsevier-dec-2018.csv,Journal of the Formosan Medical Association,1000
elsevier-dec-2018.csv,Journal of the Franklin Institute,2000
elsevier-dec-2018.csv,Journal of The Japanese and International Economies,1800
elsevier-dec-2018.csv,Journal of the Korean Statistical Society,750
elsevier-dec-2018.csv,Journal of the Mechanical Behavior of Biomedical Materials,3000
elsevier-dec-2018.csv,Journal of the Mechanics and Physics of Solids,3550
elsevier-dec-2018.csv,Journal of the National Medical Association,3000
elsevier-dec-2018.csv,Journal of the Neurological Sciences,3100
elsevier-dec-2018.csv,Journal of the Saudi Heart Association,0
elsevier-dec-2018.csv,Journal of the Saudi Society of Agricultural Sciences,0
elsevier-dec-2018.csv,Journal of the Taiwan Institute of Chemical Engineers,2500
elsevier-dec-2018.csv,Journal of the World Federation of Orthodontists,3000
elsevier-dec-2018.csv,Journal of Theoretical Biology,2750
elsevier-dec-2018.csv,Journal of Thermal Biology,3000
elsevier-dec-2018.csv,Journal of Thoracic Oncology,2800
elsevier-dec-2018.csv,Journal of Tissue Viability,1700
elsevier-dec-2018.csv,Journal of Trace Elements in Medicine and Biology,1800
elsevier-dec-2018.csv,Journal of Traditional and Complementary Medicine,0
elsevier-dec-2018.csv,Journal of Traditional Chinese Medical Sciences,0
elsevier-dec-2018.csv,Journal of Traditional Chinese Medicine,0
elsevier-dec-2018.csv,Journal of Traffic and Transportation Engineering (English Edition),0
elsevier-dec-2018.csv,Journal of Transport & Health,1950
elsevier-dec-2018.csv,Journal of Transport Geography,1200
elsevier-dec-2018.csv,Journal of Urban Economics,1800
elsevier-dec-2018.csv,Journal of Urban Management,0
elsevier-dec-2018.csv,Journal of Vascular and Interventional Radiology,3000
elsevier-dec-2018.csv,Journal of Vascular Nursing,2500
elsevier-dec-2018.csv,Journal of Vascular Surgery,3550
elsevier-dec-2018.csv,Journal of Vascular Surgery Cases and Innovative Techniques,550
elsevier-dec-2018.csv,Journal of Vascular Surgery: Venous and Lymphatic Disorders,3300
elsevier-dec-2018.csv,Journal of Veterinary Behavior,2500
elsevier-dec-2018.csv,Journal of Veterinary Cardiology,3000
elsevier-dec-2018.csv,Journal of Virological Methods,2300
elsevier-dec-2018.csv,Journal of Visceral Surgery,3000
elsevier-dec-2018.csv,Journal of Visual Communication and Image Representation,2400
elsevier-dec-2018.csv,Journal of Vocational Behavior,1800
elsevier-dec-2018.csv,Journal of Voice,3000
elsevier-dec-2018.csv,Journal of Volcanology and Geothermal Research,2600
elsevier-dec-2018.csv,Journal of Water Process Engineering,2500
elsevier-dec-2018.csv,Journal of Web Semantics,2400
elsevier-dec-2018.csv,Journal of Wind Engineering & Industrial Aerodynamics,2500
elsevier-dec-2018.csv,Journal of World Business,1800
elsevier-dec-2018.csv,JPRAS Open,2149
elsevier-dec-2018.csv,Kaohsiung Journal of Medical Sciences,0
elsevier-dec-2018.csv,Karbala International Journal of Modern Science,0
elsevier-dec-2018.csv,Kidney International,3200
elsevier-dec-2018.csv,Kidney International Supplements,3200
elsevier-dec-2018.csv,"Kinésithérapie, la revue",2240
elsevier-dec-2018.csv,Knowledge-Based Systems,2400
elsevier-dec-2018.csv,KONTAKT,3000
elsevier-dec-2018.csv,Krankenhaus-Hygiene + Infektionsverhutung,1700
elsevier-dec-2018.csv,La Presse Médicale,3360
elsevier-dec-2018.csv,La revue de l'infirmière,3000
elsevier-dec-2018.csv,La revue de médecine interne,3000
elsevier-dec-2018.csv,La revue de médecine légale,3360
elsevier-dec-2018.csv,La revue de santé scolaire et universitaire,3000
elsevier-dec-2018.csv,La Revue d'Homéopathie,3360
elsevier-dec-2018.csv,La Revue Gestion et Organisation,0
elsevier-dec-2018.csv,La Revue Sage-Femme,3360
elsevier-dec-2018.csv,Labour Economics,1800
elsevier-dec-2018.csv,L'aide-soignante,3000
elsevier-dec-2018.csv,Land Use Policy,1950
elsevier-dec-2018.csv,Landscape and Urban Planning,1200
elsevier-dec-2018.csv,Language and Communication,1800
elsevier-dec-2018.csv,Language Sciences,1100
elsevier-dec-2018.csv,L'Anthropologie,3000
elsevier-dec-2018.csv,Le Pharmacien Hospitalier et Clinicien,3000
elsevier-dec-2018.csv,Le Praticien en anesthésie réanimation,3360
elsevier-dec-2018.csv,Learning and Individual Differences,1100
elsevier-dec-2018.csv,Learning and Instruction,1800
elsevier-dec-2018.csv,Learning and Motivation,1800
elsevier-dec-2018.csv,"Learning, Culture and Social Interaction",1800
elsevier-dec-2018.csv,Legal Medicine,3000
elsevier-dec-2018.csv,L'Encéphale,3360
elsevier-dec-2018.csv,Leukemia Research,3100
elsevier-dec-2018.csv,Leukemia Research Reports,600
elsevier-dec-2018.csv,L'Évolution psychiatrique,3360
elsevier-dec-2018.csv,Library and Information Science Research,1100
elsevier-dec-2018.csv,Life Sciences,3300
elsevier-dec-2018.csv,Life Sciences in Space Research,2200
elsevier-dec-2018.csv,Limnologica,1500
elsevier-dec-2018.csv,Linear Algebra and Its Applications,1500
elsevier-dec-2018.csv,Lingua,1800
elsevier-dec-2018.csv,Linguistics and Education,1100
elsevier-dec-2018.csv,LITHOS,3500
elsevier-dec-2018.csv,Livestock Science,3000
elsevier-dec-2018.csv,Long Range Planning,1800
elsevier-dec-2018.csv,Lung Cancer,3200
elsevier-dec-2018.csv,LWT,3000
elsevier-dec-2018.csv,Magnetic Resonance Imaging,2500
elsevier-dec-2018.csv,Magnetic Resonance Imaging Clinics of North America,3000
elsevier-dec-2018.csv,Mammalian Biology,1800
elsevier-dec-2018.csv,Management Accounting Research,1800
elsevier-dec-2018.csv,Manufacturing Letters,3000
elsevier-dec-2018.csv,Marine and Petroleum Geology,3000
elsevier-dec-2018.csv,Marine Chemistry,3700
elsevier-dec-2018.csv,Marine Environmental Research,3000
elsevier-dec-2018.csv,Marine Genomics,1500
elsevier-dec-2018.csv,Marine Geology,3500
elsevier-dec-2018.csv,Marine Micropaleontology,2500
elsevier-dec-2018.csv,Marine Policy,2450
elsevier-dec-2018.csv,Marine Pollution Bulletin,3400
elsevier-dec-2018.csv,Marine Structures,2500
elsevier-dec-2018.csv,Materials & Design,2700
elsevier-dec-2018.csv,Materials Characterization,3500
elsevier-dec-2018.csv,Materials Chemistry and Physics,2200
elsevier-dec-2018.csv,Materials Discovery,2500
elsevier-dec-2018.csv,Materials Letters,3100
elsevier-dec-2018.csv,Materials Research Bulletin,2500
elsevier-dec-2018.csv,Materials Science & Engineering A,3200
elsevier-dec-2018.csv,Materials Science & Engineering B,2500
elsevier-dec-2018.csv,Materials Science & Engineering C,3300
elsevier-dec-2018.csv,Materials Science & Engineering R,3300
elsevier-dec-2018.csv,Materials Science in Semiconductor Processing,2500
elsevier-dec-2018.csv,Materials Today,3300
elsevier-dec-2018.csv,Materials Today Bio,3300
elsevier-dec-2018.csv,Materials Today: Proceedings,125
elsevier-dec-2018.csv,Mathematical Biosciences,2600
elsevier-dec-2018.csv,Mathematical Social Sciences,1100
elsevier-dec-2018.csv,Mathematics and Computers in Simulation,1450
elsevier-dec-2018.csv,Matrix Biology,3300
elsevier-dec-2018.csv,Matrix Biology Plus,2200
elsevier-dec-2018.csv,Maturitas,3200
elsevier-dec-2018.csv,Mayo Clinic Proceedings,3300
elsevier-dec-2018.csv,Measurement,3000
elsevier-dec-2018.csv,Meat Science,3300
elsevier-dec-2018.csv,Mechanical Systems and Signal Processing,2700
elsevier-dec-2018.csv,Mechanics of Materials,2500
elsevier-dec-2018.csv,Mechanics Research Communications,2500
elsevier-dec-2018.csv,Mechanism and Machine Theory,2500
elsevier-dec-2018.csv,Mechanisms of Ageing and Development,2650
elsevier-dec-2018.csv,Mechanisms of Development,1900
elsevier-dec-2018.csv,Mechatronics,2400
elsevier-dec-2018.csv,Médecine du Sommeil,3360
elsevier-dec-2018.csv,Médecine et Droit,3360
elsevier-dec-2018.csv,Médecine et Maladies Infectieuses,3360
elsevier-dec-2018.csv,Médecine Nucléaire,3000
elsevier-dec-2018.csv,Médecine Palliative Soins de Support - Accompagnement - Ethique,3360
elsevier-dec-2018.csv,Medical Clinics of North America,3000
elsevier-dec-2018.csv,Medical Dosimetry,2500
elsevier-dec-2018.csv,Medical Engineering and Physics,2875
elsevier-dec-2018.csv,Medical Hypotheses,2050
elsevier-dec-2018.csv,Medical Image Analysis,3100
elsevier-dec-2018.csv,Medical Journal Armed Forces India,3000
elsevier-dec-2018.csv,Medical Mycology Case Reports,450
elsevier-dec-2018.csv,Medicina Clinica,2240
elsevier-dec-2018.csv,Medicina Clínica (English Edition),2240
elsevier-dec-2018.csv,Medicina de Familia. SEMERGEN,3000
elsevier-dec-2018.csv,Medicina intensiva,1680
elsevier-dec-2018.csv,Medicina Intensiva (English Edition),1680
elsevier-dec-2018.csv,Medicine,3000
elsevier-dec-2018.csv,Medicine - Programa de Formación Médica Continuada acreditado,3000
elsevier-dec-2018.csv,Mendeleev Communications,3000
elsevier-dec-2018.csv,Mental Health & Prevention,1700
elsevier-dec-2018.csv,Mental Health and Physical Activity,1800
elsevier-dec-2018.csv,Meta Gene,1500
elsevier-dec-2018.csv,Metabolic Engineering,3700
elsevier-dec-2018.csv,Metabolic Engineering Communications,1500
elsevier-dec-2018.csv,Metabolism,2600
elsevier-dec-2018.csv,Metabolism Open,2000
elsevier-dec-2018.csv,Methods,3400
elsevier-dec-2018.csv,Methods in Psychology,1350
elsevier-dec-2018.csv,MethodsX,550
elsevier-dec-2018.csv,Métiers de la petite enfance,3000
elsevier-dec-2018.csv,Micro and Nano Engineering,2200
elsevier-dec-2018.csv,Microbes and Infection,1950
elsevier-dec-2018.csv,Microbial Pathogenesis,3000
elsevier-dec-2018.csv,Microbial Risk Analysis,2200
elsevier-dec-2018.csv,Microbiological Research,1800
elsevier-dec-2018.csv,Microchemical Journal,2600
elsevier-dec-2018.csv,Microelectronic Engineering,3000
elsevier-dec-2018.csv,Microelectronics Journal,2400
elsevier-dec-2018.csv,Microelectronics Reliability,2400
elsevier-dec-2018.csv,Micron,2200
elsevier-dec-2018.csv,Microporous and Mesoporous Materials,2500
elsevier-dec-2018.csv,Microprocessors and Microsystems,2400
elsevier-dec-2018.csv,Microvascular Research,3000
elsevier-dec-2018.csv,Middle East Fertility Society Journal,0
elsevier-dec-2018.csv,Midwifery,3100
elsevier-dec-2018.csv,Minerals Engineering,3000
elsevier-dec-2018.csv,Mitochondrion,2400
elsevier-dec-2018.csv,Molecular & Biochemical Parasitology,1900
elsevier-dec-2018.csv,Molecular and Cellular Endocrinology,3000
elsevier-dec-2018.csv,Molecular and Cellular Neuroscience,2350
elsevier-dec-2018.csv,Molecular and Cellular Probes,2200
elsevier-dec-2018.csv,Molecular Aspects of Medicine,3000
elsevier-dec-2018.csv,Molecular Astrophysics,2200
elsevier-dec-2018.csv,Molecular Catalysis,2500
elsevier-dec-2018.csv,Molecular Cell,5200
elsevier-dec-2018.csv,Molecular Data Science,2250
elsevier-dec-2018.csv,Molecular Genetics and Metabolism,2800
elsevier-dec-2018.csv,Molecular Genetics and Metabolism Reports,1600
elsevier-dec-2018.csv,Molecular Immunology,2750
elsevier-dec-2018.csv,Molecular Metabolism,2400
elsevier-dec-2018.csv,Molecular Phylogenetics and Evolution,4050
elsevier-dec-2018.csv,Molecular Plant,2800
elsevier-dec-2018.csv,Molecular Therapy,3200
elsevier-dec-2018.csv,Molecular Therapy - Methods & Clinical Development,3200
elsevier-dec-2018.csv,Molecular Therapy - Nucleic Acids,3200
elsevier-dec-2018.csv,Molecular Therapy - Oncolytics,3200
elsevier-dec-2018.csv,Morphologie,3360
elsevier-dec-2018.csv,Motricité cérébrale,3360
elsevier-dec-2018.csv,Multiple Sclerosis and Related Disorders,3000
elsevier-dec-2018.csv,Musculoskeletal Science and Practice,2500
elsevier-dec-2018.csv,Mutation Research - Fundamental and Molecular Mechanisms of Mutagenesis,3000
elsevier-dec-2018.csv,Mutation Research - Genetic Toxicology and Environmental Mutagenesis,3400
elsevier-dec-2018.csv,Mutation Research-Reviews in Mutation Research,3000
elsevier-dec-2018.csv,Mycoscience,3000
elsevier-dec-2018.csv,Nano Communication Networks,2400
elsevier-dec-2018.csv,Nano Energy,2700
elsevier-dec-2018.csv,Nano Today,3300
elsevier-dec-2018.csv,NanoImpact,1680
elsevier-dec-2018.csv,"Nanomedicine: Nanotechnology, Biology, and Medicine",3750
elsevier-dec-2018.csv,Nano-Structures & Nano-Objects,3300
elsevier-dec-2018.csv,Natural Gas Industry B,0
elsevier-dec-2018.csv,NDT and E International,3000
elsevier-dec-2018.csv,NEFROLOGIA,0
elsevier-dec-2018.csv,NEFROLOGIA (English Edition),0
elsevier-dec-2018.csv,Neoplasia,2500
elsevier-dec-2018.csv,Nephrologie et Thérapeutique,3000
elsevier-dec-2018.csv,Neural Networks,3100
elsevier-dec-2018.csv,Neurobiology of Aging,3400
elsevier-dec-2018.csv,Neurobiology of Aging Science,2000
elsevier-dec-2018.csv,Neurobiology of Disease,3000
elsevier-dec-2018.csv,Neurobiology of Learning and Memory,3000
elsevier-dec-2018.csv,Neurobiology of Sleep and Circadian Rhythms,1500
elsevier-dec-2018.csv,Neurobiology of Stress,1500
elsevier-dec-2018.csv,Neurochemistry International,1800
elsevier-dec-2018.csv,Neurochirurgie,3360
elsevier-dec-2018.csv,Neurocirugía,3000
elsevier-dec-2018.csv,Neurocomputing,2400
elsevier-dec-2018.csv,NeuroImage,3000
elsevier-dec-2018.csv,NeuroImage: Clinical,2600
elsevier-dec-2018.csv,Neuroimaging Clinics of North America,3000
elsevier-dec-2018.csv,Neurología,0
elsevier-dec-2018.csv,Neurología (English Edition),0
elsevier-dec-2018.csv,Neurología Argentina,3000
elsevier-dec-2018.csv,Neurologia i Neurochirurgia Polska,3000
elsevier-dec-2018.csv,Neurologic Clinics,3000
elsevier-dec-2018.csv,"Neurology, Psychiatry and Brain Research",1700
elsevier-dec-2018.csv,Neuromuscular Disorders,3100
elsevier-dec-2018.csv,Neuron,5200
elsevier-dec-2018.csv,Neuropeptides,1700
elsevier-dec-2018.csv,Neuropharmacology,3000
elsevier-dec-2018.csv,Neurophysiologie Clinique,3360
elsevier-dec-2018.csv,Neurophysiologie-Labor,1700
elsevier-dec-2018.csv,Neuropsychiatrie de l'enfance et de l'adolescence,3360
elsevier-dec-2018.csv,Neuropsychologia,2450
elsevier-dec-2018.csv,Neuroscience,2400
elsevier-dec-2018.csv,Neuroscience and Biobehavioral Reviews,3700
elsevier-dec-2018.csv,Neuroscience Letters,2350
elsevier-dec-2018.csv,Neuroscience Research,2300
elsevier-dec-2018.csv,Neurosurgery Clinics of North America,3000
elsevier-dec-2018.csv,Neurotoxicology,3300
elsevier-dec-2018.csv,Neurotoxicology and Teratology,3000
elsevier-dec-2018.csv,New Astronomy,2200
elsevier-dec-2018.csv,New Astronomy Reviews,2200
elsevier-dec-2018.csv,New BIOTECHNOLOGY,3000
elsevier-dec-2018.csv,New Carbon Materials,3000
elsevier-dec-2018.csv,New Ideas in Psychology,1800
elsevier-dec-2018.csv,New Microbes and New Infections,1568
elsevier-dec-2018.csv,NFS Journal,1250
elsevier-dec-2018.csv,Nitric Oxide,3300
elsevier-dec-2018.csv,NJAS - Wageningen Journal of Life Sciences,2500
elsevier-dec-2018.csv,Nonlinear Analysis,1500
elsevier-dec-2018.csv,Nonlinear Analysis: Hybrid Systems,1300
elsevier-dec-2018.csv,Nonlinear Analysis: Real World Applications,1500
elsevier-dec-2018.csv,North American Journal of Economics and Finance,750
elsevier-dec-2018.csv,NPG Neurologie - Psychiatrie - Gériatrie,3360
elsevier-dec-2018.csv,NRIAG Journal of Astronomy and Geophysics,0
elsevier-dec-2018.csv,Nuclear and Particle Physics Proceedings,3000
elsevier-dec-2018.csv,Nuclear Data Sheets,2200
elsevier-dec-2018.csv,Nuclear Engineering and Design,2000
elsevier-dec-2018.csv,"Nuclear Inst. and Methods in Physics Research, A",2400
elsevier-dec-2018.csv,"Nuclear Inst. and Methods in Physics Research, B",2350
elsevier-dec-2018.csv,Nuclear Materials and Energy,1000
elsevier-dec-2018.csv,Nuclear Medicine and Biology,3000
elsevier-dec-2018.csv,"Nuclear Physics, Section A",2000
elsevier-dec-2018.csv,"Nuclear Physics, Section B",0
elsevier-dec-2018.csv,Nurse Education in Practice,2500
elsevier-dec-2018.csv,Nurse Education Today,2500
elsevier-dec-2018.csv,Nurse Leader,2500
elsevier-dec-2018.csv,Nursing Clinics of North America,3000
elsevier-dec-2018.csv,Nursing for Women's Health,3000
elsevier-dec-2018.csv,Nursing Outlook,2500
elsevier-dec-2018.csv,NursingPlus Open,900
elsevier-dec-2018.csv,Nutrition,2500
elsevier-dec-2018.csv,Nutrition clinique et métabolisme,3360
elsevier-dec-2018.csv,Nutrition Research,3000
elsevier-dec-2018.csv,"Nutrition, Metabolism and Cardiovascular Diseases",3000
elsevier-dec-2018.csv,Obesity Medicine,3000
elsevier-dec-2018.csv,Obesity Research & Clinical Practice,3000
elsevier-dec-2018.csv,Obstetrics and Gynecology Clinics of North America,3000
elsevier-dec-2018.csv,"Obstetrics, Gynaecology & Reproductive Medicine",3000
elsevier-dec-2018.csv,Ocean and Coastal Management,3700
elsevier-dec-2018.csv,Ocean Engineering,2700
elsevier-dec-2018.csv,Ocean Modelling,3400
elsevier-dec-2018.csv,Oceanologia,0
elsevier-dec-2018.csv,Omega,1800
elsevier-dec-2018.csv,One Health,1800
elsevier-dec-2018.csv,OpenNano,2000
elsevier-dec-2018.csv,Operations Research for Health Care,1800
elsevier-dec-2018.csv,Operations Research Letters,750
elsevier-dec-2018.csv,Operations Research Perspectives,1100
elsevier-dec-2018.csv,Operative Techniques in Orthopaedics,2500
elsevier-dec-2018.csv,Operative Techniques in Otolaryngology - Head and Neck Surgery,2500
elsevier-dec-2018.csv,Operative Techniques in Sports Medicine,2500
elsevier-dec-2018.csv,Operative Techniques in Thoracic and Cardiovascular Surgery: A Comparative Atlas,1700
elsevier-dec-2018.csv,Ophthalmology,3300
elsevier-dec-2018.csv,Optical Fiber Technology,2200
elsevier-dec-2018.csv,Optical Materials,2200
elsevier-dec-2018.csv,Optical Materials: X,1500
elsevier-dec-2018.csv,Optical Switching and Networking,2400
elsevier-dec-2018.csv,Optics and Laser Technology,2200
elsevier-dec-2018.csv,Optics and Lasers in Engineering,2200
elsevier-dec-2018.csv,Optics Communications,2600
elsevier-dec-2018.csv,Optik,1800
elsevier-dec-2018.csv,Oral and Maxillofacial Surgery Cases,500
elsevier-dec-2018.csv,Oral and Maxillofacial Surgery Clinics of North America,3000
elsevier-dec-2018.csv,Oral Oncology,2600
elsevier-dec-2018.csv,Oral Science International,3000
elsevier-dec-2018.csv,"Oral Surgery, Oral Medicine, Oral Pathology and Oral Radiology",2000
elsevier-dec-2018.csv,Orbis,1100
elsevier-dec-2018.csv,Ore Geology Reviews,2500
elsevier-dec-2018.csv,Organic Electronics,2900
elsevier-dec-2018.csv,Organic Geochemistry,2500
elsevier-dec-2018.csv,Organizational Behavior and Human Decision Processes,1800
elsevier-dec-2018.csv,Organizational Dynamics,1800
elsevier-dec-2018.csv,Orthodontic Waves,3000
elsevier-dec-2018.csv,Orthopaedics & Traumatology: Surgery & Research,3360
elsevier-dec-2018.csv,Orthopaedics and Trauma,3000
elsevier-dec-2018.csv,Orthopedic Clinics of North America,3000
elsevier-dec-2018.csv,Osteoarthritis and Cartilage,2588
elsevier-dec-2018.csv,Osteopathische Medizin,1700
elsevier-dec-2018.csv,Osteoporosis and Sarcopenia,0
elsevier-dec-2018.csv,Otolaryngologic Clinics of North America,3000
elsevier-dec-2018.csv,Oxymag,3000
elsevier-dec-2018.csv,Pacific-Basin Finance Journal,1100
elsevier-dec-2018.csv,Paediatric Respiratory Reviews,3000
elsevier-dec-2018.csv,Paediatrics and Child Health,3000
elsevier-dec-2018.csv,Pain Management Nursing,2500
elsevier-dec-2018.csv,"Palaeogeography, Palaeoclimatology, Palaeoecology",2900
elsevier-dec-2018.csv,Palaeoworld,3000
elsevier-dec-2018.csv,Pancreatology,3000
elsevier-dec-2018.csv,Papillomavirus Research,750
elsevier-dec-2018.csv,Parallel Computing,3100
elsevier-dec-2018.csv,Parasite Epidemiology and Control,1500
elsevier-dec-2018.csv,Parasitology International,2200
elsevier-dec-2018.csv,Parkinsonism and Related Disorders,3200
